unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,m_noise,q275_cell,gps_trust_cell
CAN|M|35-44,0.4843373493975904,0.8563253012048193,0.6710843373493975,0.6385542168674698,0.721987951807229,0.30636445052935607,5.120772946859903,0.18509766
CAN|M|45-54,0.4857142857142857,0.8454545454545455,0.6564935064935065,0.6071428571428571,0.703030303030303,0.36330092799489844,4.922077922077922,0.18959963
CAN|M|55-64,0.5174418604651163,0.8760901162790697,0.6952519379844961,0.6426235465116279,0.7379885335917313,-0.8253458378707447,4.835777126099707,0.37376192
CAN|M|65+,0.6353211009174312,0.9002293577981652,0.7385321100917431,0.6659977064220184,0.7682530581039755,1.9975270416056492,4.898850574712644,0.26838422
CHL|F|18-24,0.21568627450980393,0.7980769230769231,0.5440705128205129,0.5444711538461539,0.6288728632478633,0.901277221804159,3.6346153846153846,-0.10390972
CHL|F|25-34,0.16304347826086957,0.7785326086956522,0.5247252747252747,0.5570652173913043,0.6201077002707437,0.25881302968705666,4.478260869565218,-0.19009906
CHL|F|35-44,0.140625,0.7727272727272727,0.5230429292929293,0.5487689393939394,0.6148463804713805,0.13694940604139225,4.196969696969697,-0.0035432358
CHL|F|45-54,0.14736842105263157,0.7775,0.51375,0.5825,0.6245833333333334,0.7595765916208799,3.72,-0.015643504
CHL|F|55-64,0.1375,0.7976190476190477,0.5386904761904762,0.6026785714285714,0.646329365079365,-0.9766191720281057,3.2142857142857144,-0.053507145
CHL|F|65+,0.125,0.7840909090909091,0.5208333333333334,0.6163461538461539,0.6404234654234654,-0.6613562217506691,2.8125,-0.16253941
CHL|M|18-24,0.11538461538461539,0.8052884615384616,0.5675,0.5220352564102564,0.631607905982906,-0.3866338111098911,3.480769230769231,-0.26276252
CHL|M|25-34,0.1267605633802817,0.8055555555555556,0.5451388888888888,0.5341435185185186,0.6282793209876544,-1.9076542945866264,4.347222222222222,-0.05532246
CHL|M|35-44,0.16822429906542055,0.7920454545454545,0.5503787878787879,0.5681818181818182,0.6368686868686869,0.36940659903588946,4.3545454545454545,0.08298461
CHL|M|45-54,0.1827956989247312,0.7763157894736842,0.549645390070922,0.5511968085106383,0.6257193293517482,0.6599486050821142,3.8125,-0.025032142
CHL|M|55-64,0.10294117647058823,0.7767857142857143,0.4963768115942029,0.5705357142857143,0.6145660800552104,-0.7837322036469246,3.7857142857142856,0.0070738043
CHL|M|65+,0.0684931506849315,0.7956081081081081,0.5259009009009009,0.5912162162162162,0.637575075075075,0.41573529291585287,3.1486486486486487,0.20726562
CHN|F|18-24,0.7183908045977011,0.8608757062146892,0.501412429378531,0.7464689265536724,0.702919020715631,-1.661329111901126,4.622857142857143,0.36067477
CHN|F|25-34,0.680921052631579,0.8574346405228758,0.49098360655737705,0.7260245901639344,0.6914809457480624,2.068377388341868,3.7039473684210527,0.4158918
CHN|F|35-44,0.69164265129683,0.8489285714285715,0.4694047619047619,0.7272619047619048,0.6818650793650795,-1.222969143718273,2.921511627906977,0.5336793
