unit_id,m_wvs_q13,m_wvs_q14,m_composite,q275_cell,gps_patience_cell,m_noise
GRC|M|45-54,1.7448979591836735,1.3673469387755102,-1.6911489632261847,3.357142857142857,-0.15939562,0.663536926883391
GRC|M|55-64,1.752808988764045,1.5168539325842696,-0.6151769029987817,3.2808988764044944,-0.28681177,-1.2843748072403731
GRC|M|65+,1.767741935483871,1.4838709677419355,-0.7068861784504364,2.3548387096774195,-0.54946864,0.775355022832157
GTM|F|18-24,1.4322580645161291,1.3660130718954249,-4.4306363363475985,4.357142857142857,-0.24307597,-0.10006641636756416
GTM|F|25-34,1.3958333333333333,1.3956043956043955,-4.549471505665413,4.475177304964539,-0.2465985,1.244553729718561
GTM|F|35-44,1.441860465116279,1.4252873563218391,-3.947579383967877,3.7338709677419355,-0.40623412,0.9650876208065156
GTM|F|45-54,1.5172413793103448,1.603448275862069,-2.0893707563690014,3.392405063291139,-0.37674242,0.9986190587775233
GTM|F|55-64,1.3846153846153846,1.5526315789473684,-3.5899203204530594,2.847826086956522,-0.480566,-0.0908156544066481
GTM|F|65+,1.64,1.5833333333333333,-1.1527007210449984,2.0384615384615383,-0.39805028,0.23511896597075252
GTM|M|18-24,1.3858695652173914,1.3944444444444444,-4.644303986943791,4.345833333333333,-0.27038544,-0.7323289286177977
GTM|M|25-34,1.3608247422680413,1.3296703296703296,-5.299269994840126,4.4140625,-0.105256654,1.7334178421228255
GTM|M|35-44,1.3508771929824561,1.5,-4.239035727984195,4.223684210526316,-0.21869674,-0.8325739730120344
GTM|M|45-54,1.5,1.446808510638298,-3.2948681509698377,4.169014084507042,-0.46983793,-1.28697143140024
GTM|M|55-64,1.4761904761904763,1.5,-3.1445866339032746,3.7037037037037037,-0.13111013,-0.21251970808092882
IDN|F|18-24,1.8286852589641434,1.7250996015936255,1.4499687170218933,2.689243027888446,-0.39044032,-0.2499535136729066
IDN|F|25-34,1.786008230452675,1.8045267489711934,1.6121553966529274,2.662551440329218,-0.4061497,1.9123850272054768
IDN|F|35-44,1.7685589519650655,1.8427947598253276,1.717480788589581,2.2576419213973797,-0.33041114,1.1830397687457836
IDN|F|45-54,1.8006134969325154,1.7822085889570551,1.589408143501596,1.852760736196319,-0.48629934,0.7020510558300898
IDN|F|55-64,1.7941176470588236,1.7705882352941176,1.4544161295254743,1.2470588235294118,-0.47295886,-0.5494206549860625
IDN|F|65+,1.746031746031746,1.7142857142857142,0.6552695144980107,0.8888888888888888,-0.50538886,0.49549700702585026
IDN|M|18-24,1.7704918032786885,1.7814207650273224,1.321028464057821,2.6174863387978142,-0.16906139,-0.13360916731508674
IDN|M|25-34,1.8237082066869301,1.7720364741641337,1.7226047149017456,2.513677811550152,-0.299221,-0.19791477472941812
IDN|M|35-44,1.8060941828254848,1.7534626038781163,1.4436802600073722,2.4293628808864267,-0.34777334,-0.5604082449228379
IDN|M|45-54,1.7824561403508772,1.736842105263158,1.1252991142456417,2.2183098591549295,-0.4942291,-1.1394526221216121
IDN|M|55-64,1.7938144329896908,1.6804123711340206,0.8444637398764365,1.7835051546391754,-0.37588188,-1.2596649915422182
IDN|M|65+,1.851063829787234,1.8297872340425532,2.3504526266043326,1.9680851063829787,-0.06109006,-1.1834998829775356
IND|F|18-24,1.7549019607843137,1.7254901960784315,0.8081977703721251,4.549019607843137,-0.005485326,-0.5447240012748813
IND|F|25-34,1.6934306569343065,1.686131386861314,0.006257229668861719,3.9635036496350367,-0.07054076,0.2865094556033396
IND|F|35-44,1.5905511811023623,1.7165354330708662,-0.6875005800531964,2.8031496062992125,-0.117801495,-1.7643227622964175
IND|F|45-54,1.6791044776119404,1.7388059701492538,0.23588227916200205,2.0902255639097747,-0.08546881,-0.6168229339609281
IND|F|55-64,1.6865671641791045,1.8208955223880596,0.8539047814363163,1.2686567164179106,-0.33260506,-0.3627078166428773
IND|F|65+,1.55,1.65,-1.4897564147533522,0.85,-0.34755445,-0.08516556166153648
IND|M|18-24,1.7304964539007093,1.6808510638297873,0.29441771535544004,4.425531914893617,-0.022093592,-0.019664666481101233
